# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SFI1	ENSG00000198089	ENST00000484806	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SFI1	ENSG00000198089	ENST00000486708	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000488883	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SFI1	ENSG00000198089	ENST00000491973	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SFI1	ENSG00000198089	ENST00000524296	nonsense_mediated_decay	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0
SFI1	ENSG00000198089	ENST00000540643	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000400358	protein_coding	0	0	0	10	0	0	0	0	0	2	8	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000400359	protein_coding	0	0	0	10	0	0	0	0	0	2	8	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000470591	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SGSM1	ENSG00000167037	ENST00000473458	retained_intron	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	1
SGSM1	ENSG00000167037	ENST00000480523	retained_intron	0	0	0	8	0	0	0	0	0	2	5	0	0	0	0	0	0	1
SH3BP1	ENSG00000100092	ENST00000336738	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000357436	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000417536	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SH3BP1	ENSG00000100092	ENST00000442465	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000451997	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3BP1	ENSG00000100092	ENST00000469947	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000262795	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000414786	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SHANK3	ENSG00000251322	ENST00000445220	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SLC16A8	ENSG00000100156	ENST00000320521	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SLC16A8	ENSG00000100156	ENST00000427592	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2
SLC16A8	ENSG00000100156	ENST00000469516	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SLC25A1	ENSG00000100075	ENST00000215882	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000451283	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000461267	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000468824	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC25A1	ENSG00000100075	ENST00000470922	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
SLC25A15P5	ENSG00000249288	ENST00000508033	unprocessed_pseudogene	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	3
SLC25A17	ENSG00000100372	ENST00000263255	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000412879	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000420970	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000426396	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000427084	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000430221	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000434185	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000434193	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000435456	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000443810	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000447566	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000449676	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000458600	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000491545	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000542412	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A17	ENSG00000100372	ENST00000544408	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC25A18	ENSG00000182902	ENST00000327451	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1
SLC25A18	ENSG00000182902	ENST00000399813	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1
SLC25A18	ENSG00000182902	ENST00000467228	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC25A18	ENSG00000182902	ENST00000496051	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000255830	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000316185	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000345044	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000398356	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000403208	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000405286	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000405340	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000405847	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000418102	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000423972	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000436643	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000440493	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000461809	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000467660	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000472526	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC2A11	ENSG00000133460	ENST00000473357	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SLC2A11	ENSG00000133460	ENST00000473740	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000482576	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC2A11	ENSG00000133460	ENST00000486907	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000489322	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000491948	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A11	ENSG00000133460	ENST00000492516	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC35E4	ENSG00000100036	ENST00000300385	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000343605	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000406566	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC35E4	ENSG00000100036	ENST00000451479	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2
SLC5A4	ENSG00000100191	ENST00000266086	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC7A4	ENSG00000099960	ENST00000382932	protein_coding	0	1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	1	3
SLC7A4	ENSG00000099960	ENST00000403586	protein_coding	0	1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	1	3
SLC7A4	ENSG00000099960	ENST00000426145	protein_coding	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	3
SLC9B1P4	ENSG00000227367	ENST00000421957	unprocessed_pseudogene	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000263121	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000344921	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000407082	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000407422	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000417137	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SMARCB1	ENSG00000099956	ENST00000477836	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SMC1B	ENSG00000077935	ENST00000357450	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SMC1B	ENSG00000077935	ENST00000404354	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000331479	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000422252	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SMDT1	ENSG00000183172	ENST00000484235	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000215730	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000439214	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0
SNAP29	ENSG00000099940	ENST00000490458	retained_intron	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0
SNORA76	ENSG00000253007	ENST00000517198	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORD43	ENSG00000263764	ENST00000583861	snoRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SNORD83A	ENSG00000209482	ENST00000386747	snoRNA	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SNORD83B	ENSG00000209480	ENST00000386745	snoRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPECC1L	ENSG00000100014	ENST00000314328	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000416735	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000421374	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000437398	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000440893	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SPECC1L	ENSG00000100014	ENST00000541492	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SPECC1L-ADORA2A	ENSG00000258555	ENST00000358654	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000361204	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SREBF2	ENSG00000198911	ENST00000424354	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000462539	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000464119	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SREBF2	ENSG00000198911	ENST00000491541	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SRRD	ENSG00000100104	ENST00000215917	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SRRD	ENSG00000100104	ENST00000471799	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
SRRD	ENSG00000100104	ENST00000477945	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SUN2	ENSG00000100242	ENST00000406622	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000332840	protein_coding	0	0	0	100	1	0	0	0	0	15	84	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000358763	protein_coding	0	0	0	105	1	0	0	0	0	15	87	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000412575	protein_coding	0	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000441821	protein_coding	0	0	0	10	0	0	0	0	0	1	7	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000459990	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000461446	retained_intron	0	0	0	8	0	0	0	0	0	6	2	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000462268	processed_transcript	0	0	0	20	0	0	0	0	0	3	15	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000467095	processed_transcript	0	0	0	8	0	0	0	0	0	6	0	0	2	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000467824	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SYN3	ENSG00000185666	ENST00000468922	processed_transcript	0	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0
SYN3	ENSG00000185666	ENST00000472027	retained_intron	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	4
SYN3	ENSG00000185666	ENST00000483062	retained_intron	0	0	0	10	0	0	0	0	0	8	2	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000216155	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000328933	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000406293	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000415332	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SYNGR1	ENSG00000100321	ENST00000489206	retained_intron	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000216160	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000331454	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TAB1	ENSG00000100324	ENST00000461775	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TAB1	ENSG00000100324	ENST00000473613	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000327374	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000398042	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000399807	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401833	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000401886	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000411907	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000430807	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432198	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000432883	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000434168	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000447208	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450019	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000450664	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000471707	retained_intron	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000475446	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TANGO2	ENSG00000183597	ENST00000479679	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000215790	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	4
TBC1D10A	ENSG00000099992	ENST00000403477	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	4
TBC1D10A	ENSG00000099992	ENST00000437122	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	4
TBC1D10A	ENSG00000099992	ENST00000490449	processed_transcript	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	4
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	0	0	0	44	0	0	0	0	0	7	37	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000441936	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000472791	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000486163	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000496139	processed_transcript	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000329705	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000332710	protein_coding	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000359500	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000475303	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TBX1	ENSG00000184058	ENST00000484336	retained_intron	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	2
TCF20	ENSG00000100207	ENST00000335626	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000359486	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000404876	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TCF20	ENSG00000100207	ENST00000515426	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000215838	protein_coding	0	0	0	20	0	0	0	0	0	6	8	0	0	0	0	0	0	6
TCN2	ENSG00000185339	ENST00000405742	protein_coding	0	0	0	18	0	0	0	0	0	4	8	0	0	0	0	0	0	6
TCN2	ENSG00000185339	ENST00000407817	protein_coding	0	0	0	18	0	0	0	0	0	4	8	0	0	0	0	0	0	6
TCN2	ENSG00000185339	ENST00000423350	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TCN2	ENSG00000185339	ENST00000450638	nonsense_mediated_decay	0	0	0	18	0	0	0	0	0	4	8	0	0	0	0	0	0	6
TCN2	ENSG00000185339	ENST00000471659	retained_intron	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0
TCN2	ENSG00000185339	ENST00000493542	retained_intron	0	0	0	10	0	0	0	0	0	6	4	0	0	0	0	0	0	0
TEX33	ENSG00000185264	ENST00000381821	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TEX33	ENSG00000185264	ENST00000402860	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TEX33	ENSG00000185264	ENST00000405091	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TEX33	ENSG00000185264	ENST00000442538	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
TFIP11	ENSG00000100109	ENST00000405938	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407148	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407431	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000407690	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000492137	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000215742	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000399133	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000466670	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000471073	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000471723	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000476667	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000488975	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000498406	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
THAP7-AS1	ENSG00000230513	ENST00000429962	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
THAP7-AS1	ENSG00000230513	ENST00000436079	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
THAP7-AS1	ENSG00000230513	ENST00000452284	antisense	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000358079	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
THOC5	ENSG00000100296	ENST00000397871	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
THOC5	ENSG00000100296	ENST00000397872	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	2
